"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89087";"BOZANO";89087;"BOZANO";23;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000090867;"PARTIDO ISOLADO";"PP";"N";47;0;47;1371;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86398";"HERVAL";86398;"HERVAL";92;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000096928;"PARTIDO ISOLADO";"MDB";"N";12;0;12;347;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87688";"SANTO EXPEDITO DO SUL";87688;"SANTO EXPEDITO DO SUL";103;13;"Vereador";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000093705;"PARTIDO ISOLADO";"PTB";"N";5;0;5;151;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86290";"DOM PEDRITO";86290;"DOM PEDRITO";18;13;"Vereador";"Partido isolado";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";210000092688;"PARTIDO ISOLADO";"PSOL";"N";20;0;20;46;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86185";"MORRO REDONDO";86185;"MORRO REDONDO";164;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000092448;"PARTIDO ISOLADO";"PP";"N";34;0;34;689;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89419";"TRÊS PASSOS";89419;"TRÊS PASSOS";86;13;"Vereador";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000113605;"PARTIDO ISOLADO";"PDT";"N";43;0;43;1007;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86711";"GAURAMA";86711;"GAURAMA";3;11;"Prefeito";"Coligação";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000120046;"Movimento Trabalhista Gauramense - MTG";"PP / PT / PSB / PDT / MDB";"N";0;0;0;3077;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88773";"SÃO LEOPOLDO";88773;"SÃO LEOPOLDO";51;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000119844;"PARTIDO ISOLADO";"PP";"N";99;0;99;2263;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86193";"CRUZ ALTA";86193;"CRUZ ALTA";17;13;"Vereador";"Partido isolado";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";210000152871;"PARTIDO ISOLADO";"REDE";"N";38;0;38;2108;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85561";"SALDANHA MARINHO";85561;"SALDANHA MARINHO";115;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000085742;"PARTIDO ISOLADO";"MDB";"N";32;0;32;445;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85685";"IMBÉ";85685;"IMBÉ";110;11;"Prefeito";"Partido isolado";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";210000144089;"PARTIDO ISOLADO";"PODE";"N";0;0;0;413;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85898";"CANOAS";85898;"CANOAS";134;11;"Prefeito";"Partido isolado";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";210000075018;"PARTIDO ISOLADO";"PSOL";"N";0;0;0;1130;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86550";"FARROUPILHA";86550;"FARROUPILHA";61;13;"Vereador";"Partido isolado";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000072660;"PARTIDO ISOLADO";"PSB";"N";379;0;379;5555;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";112;13;"Vereador";"Partido isolado";21;"PCB";"Partido Comunista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000059866;"PARTIDO ISOLADO";"PCB";"N";16;0;16;51;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86991";"IBIRAIARAS";86991;"IBIRAIARAS";28;11;"Prefeito";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000069397;"PARTIDO ISOLADO";"MDB";"N";0;0;0;2266;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85677";"CAIÇARA";85677;"CAIÇARA";94;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000081052;"PARTIDO ISOLADO";"MDB";"N";80;0;80;1174;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88595";"SANTO AUGUSTO";88595;"SANTO AUGUSTO";107;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000135226;"PARTIDO ISOLADO";"PP";"N";57;0;57;1698;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88692";"SÃO GABRIEL";88692;"SÃO GABRIEL";49;11;"Prefeito";"Coligação";22;"PL";"Partido Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000058819;"SÃO GABRIEL EM FRENTE";"PDT / PTB / MDB / PL / CIDADANIA / PRTB / PSDB / PSD / PSL / PSC / AVANTE";"N";0;0;0;16511;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88021";"TUPANCI DO SUL";88021;"TUPANCI DO SUL";103;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000092587;"PARTIDO ISOLADO";"PP";"N";19;0;19;318;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87475";"MIRAGUAÍ";87475;"MIRAGUAÍ";101;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000073373;"PARTIDO ISOLADO";"PP";"N";21;0;21;287;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";1;13;"Vereador";"Partido isolado";16;"PSTU";"Partido Socialista dos Trabalhadores Unificado";-1;"#NULO#";"#NULO#";"#NULO#";210000062409;"PARTIDO ISOLADO";"PSTU";"N";18;0;18;44;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87696";"NOVA PRATA";87696;"NOVA PRATA";75;13;"Vereador";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000057496;"PARTIDO ISOLADO";"PDT";"N";34;0;34;626;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86177";"CRISSIUMAL";86177;"CRISSIUMAL";91;13;"Vereador";"Partido isolado";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";210000059005;"PARTIDO ISOLADO";"PSOL";"N";3;0;3;40;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85111";"ALVORADA";85111;"ALVORADA";74;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000080894;"PARTIDO ISOLADO";"MDB";"N";523;0;523;5230;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86630";"FONTOURA XAVIER";86630;"FONTOURA XAVIER";54;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000091203;"PARTIDO ISOLADO";"PP";"N";44;0;44;585;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86193";"CRUZ ALTA";86193;"CRUZ ALTA";17;13;"Vereador";"Partido isolado";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";210000114886;"PARTIDO ISOLADO";"PSDB";"N";25;0;25;1153;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88790";"SÃO LOURENÇO DO SUL";88790;"SÃO LOURENÇO DO SUL";80;13;"Vereador";"Partido isolado";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";210000144406;"PARTIDO ISOLADO";"PODE";"N";19;0;19;74;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86525";"CARLOS GOMES";86525;"CARLOS GOMES";3;11;"Prefeito";"Coligação";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000120313;"UNIÃO TRABALHISTA DEMOCRÁTICA";"PT / PDT";"N";0;0;0;666;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";160;11;"Prefeito";"Partido isolado";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";210000059845;"PARTIDO ISOLADO";"REPUBLICANOS";"N";0;0;0;1620;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87750";"PAIM FILHO";87750;"PAIM FILHO";95;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000057725;"PARTIDO ISOLADO";"MDB";"N";70;0;70;1084;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87505";"PRESIDENTE LUCENA";87505;"PRESIDENTE LUCENA";118;13;"Vereador";"Partido isolado";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";210000071860;"PARTIDO ISOLADO";"REPUBLICANOS";"N";5;0;5;154;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86533";"ESTRELA";86533;"ESTRELA";21;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000110622;"PARTIDO ISOLADO";"PP";"N";50;0;50;2043;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85111";"ALVORADA";85111;"ALVORADA";74;13;"Vereador";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000066289;"PARTIDO ISOLADO";"PTB";"N";91;0;91;3737;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88137";"RESTINGA SÊCA";88137;"RESTINGA SÊCA";157;13;"Vereador";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000098754;"PARTIDO ISOLADO";"PDT";"N";50;0;50;1242;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85340";"PINHAL";85340;"PINHAL";64;13;"Vereador";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000053521;"PARTIDO ISOLADO";"PDT";"N";14;0;14;339;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";2;427;"Eleições Municipais 2020";"29/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";2;11;"Prefeito";"Coligação";65;"PC do B";"Partido Comunista do Brasil";-1;"#NULO#";"#NULO#";"#NULO#";210000068139;"MOVIMENTO MUDA PORTO ALEGRE";"PC do B / PT";"N";0;0;0;33884;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";112;11;"Prefeito";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";210000145776;"MAIS PORTO ALEGRE";"PL / PSL / PSDB";"N";0;0;0;16927;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87270";"LAGOA VERMELHA";87270;"LAGOA VERMELHA";28;11;"Prefeito";"Coligação";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000069481;"COLIGAÇÃO PDT-PSB";"PDT / PSB";"N";0;0;0;3974;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89753";"SALTO DO JACUÍ";89753;"SALTO DO JACUÍ";154;11;"Prefeito";"Coligação";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000086053;"A FORCA PARA DESENVOLVER";"MDB / PSDB / PTB";"N";0;0;0;2081;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87335";"LIBERATO SALZANO";87335;"LIBERATO SALZANO";146;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000113192;"PARTIDO ISOLADO";"MDB";"N";17;0;17;732;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87580";"SALVADOR DAS MISSÕES";87580;"SALVADOR DAS MISSÕES";96;13;"Vereador";"Partido isolado";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000128265;"PARTIDO ISOLADO";"PSB";"N";11;0;11;376;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";114;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000073893;"PARTIDO ISOLADO";"MDB";"N";801;0;801;3179;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85553";"CAÇAPAVA DO SUL";85553;"CAÇAPAVA DO SUL";9;13;"Vereador";"Partido isolado";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";210000073205;"PARTIDO ISOLADO";"DEM";"N";10;0;10;328;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86320";"ARAMBARÉ";86320;"ARAMBARÉ";12;11;"Prefeito";"Coligação";22;"PL";"Partido Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000062732;"CONSTRUINDO JUNTOS O ARAMBARÉ QUE QUEREMOS";"PL / PDT / PSB";"N";0;0;0;1738;0;0
"30/09/2024";"11:03:29";2020;1;"Eleição Extraordinária";2;564;"Suplementar Cachoeirinha (RS)";"30/10/2022";"M";"RS";"85618";"CACHOEIRINHA";85618;"CACHOEIRINHA";143;11;"Prefeito";"Coligação";44;"UNIÃO";"União Brasil";-1;"#NULO#";"#NULO#";"#NULO#";210001685720;"ALIANÇA MAIS CACHOEIRINHA";"UNIÃO / Federação PSDB/CIDADANIA(PSDB/CIDADANIA) / SOLIDARIEDADE / PSD / PTB / PL / PODE / PSC / PATRIOTA / PRTB";"N";0;0;0;17430;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"98299";"JÓIA";98299;"JÓIA";155;11;"Prefeito";"Coligação";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";210000074888;"JÓIA MAIS HUMANA, PESSOAS EM PRIMEIRO LUGAR";"PSC / PDT";"N";0;0;0;2255;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";159;11;"Prefeito";"Coligação";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000146322;"Porto, Alegre de novo";"PDT / PSB / REDE";"N";0;0;0;4123;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86754";"SÃO VICENTE DO SUL";86754;"SÃO VICENTE DO SUL";69;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000076283;"PARTIDO ISOLADO";"MDB";"N";15;0;15;653;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87149";"MORRO REUTER";87149;"MORRO REUTER";153;13;"Vereador";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000060674;"PARTIDO ISOLADO";"PTB";"N";166;0;166;1699;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87483";"PORTO VERA CRUZ";87483;"PORTO VERA CRUZ";102;13;"Vereador";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000062843;"PARTIDO ISOLADO";"PDT";"N";8;0;8;179;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";2;13;"Vereador";"Partido isolado";30;"NOVO";"Partido Novo";-1;"#NULO#";"#NULO#";"#NULO#";210000053520;"PARTIDO ISOLADO";"NOVO";"N";712;0;712;8030;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86487";"CANDIOTA";86487;"CANDIOTA";142;13;"Vereador";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000092209;"PARTIDO ISOLADO";"PTB";"N";17;0;17;597;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87912";"PELOTAS";87912;"PELOTAS";60;11;"Prefeito";"Partido isolado";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";210000153960;"PARTIDO ISOLADO";"PODE";"N";0;0;0;1047;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86525";"CARLOS GOMES";86525;"CARLOS GOMES";3;13;"Vereador";"Partido isolado";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";210000128395;"PARTIDO ISOLADO";"REPUBLICANOS";"N";14;0;14;693;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87807";"SÃO PEDRO DA SERRA";87807;"SÃO PEDRO DA SERRA";152;13;"Vereador";"Partido isolado";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";210000138116;"PARTIDO ISOLADO";"PSDB";"N";7;0;7;262;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89630";"VIAMÃO";89630;"VIAMÃO";59;11;"Prefeito";"Partido isolado";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000057217;"PARTIDO ISOLADO";"PRTB";"N";0;0;0;9034;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86096";"COLORADO";86096;"COLORADO";117;13;"Vereador";"Partido isolado";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000056936;"PARTIDO ISOLADO";"PSB";"N";40;0;40;410;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89010";"SAPUCAIA DO SUL";89010;"SAPUCAIA DO SUL";108;11;"Prefeito";"Partido isolado";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000128061;"PARTIDO ISOLADO";"PSL";"N";0;0;0;832;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85650";"CAIBATÉ";85650;"CAIBATÉ";52;11;"Prefeito";"Coligação";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";210000056235;"RUMO NOVO COM A FORÇA DO POVO";"MDB / CIDADANIA";"N";0;0;0;1524;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88480";"UNISTALDA";88480;"UNISTALDA";44;11;"Prefeito";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000078289;"PARTIDO ISOLADO";"MDB";"N";0;0;0;841;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86770";"GETÚLIO VARGAS";86770;"GETÚLIO VARGAS";70;11;"Prefeito";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000145624;"PARTIDO ISOLADO";"PT";"N";0;0;0;707;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89516";"URUGUAIANA";89516;"URUGUAIANA";57;13;"Vereador";"Partido isolado";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000139718;"PARTIDO ISOLADO";"PSL";"N";109;0;109;2090;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86029";"FAXINALZINHO";86029;"FAXINALZINHO";168;13;"Vereador";"Partido isolado";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";210000062832;"PARTIDO ISOLADO";"CIDADANIA";"N";9;0;9;284;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86541";"CENTENÁRIO";86541;"CENTENÁRIO";3;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000116811;"PARTIDO ISOLADO";"PT";"N";40;0;40;1183;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85766";"RELVADO";85766;"RELVADO";67;13;"Vereador";"Partido isolado";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";210000148073;"PARTIDO ISOLADO";"DEM";"N";3;0;3;126;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85618";"CACHOEIRINHA";85618;"CACHOEIRINHA";143;13;"Vereador";"Partido isolado";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000079343;"PARTIDO ISOLADO";"PSL";"N";479;0;479;3038;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85286";"ESTAÇÃO";85286;"ESTAÇÃO";70;11;"Prefeito";"Partido isolado";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";210000097162;"PARTIDO ISOLADO";"PV";"N";0;0;0;735;0;0
